,order_id,customer_id,order_placement_date,on_time,in_full,otif
30492,FAUG824903501,789903,2022-08-23,1,0,0
30493,FAUG826702501,789702,2022-08-23,1,0,0
30494,FAUG825702501,789702,2022-08-23,1,0,0
30495,FAUG824601603,789601,2022-08-23,1,0,0
30496,FAUG825601603,789601,2022-08-23,1,0,0
30497,FAUG826601601,789601,2022-08-23,1,0,0
30498,FAUG825601402,789601,2022-08-23,1,0,0
30499,FAUG825301403,789301,2022-08-23,1,0,0
30500,FAUG825203603,789203,2022-08-23,1,0,0
30501,FAUG826203501,789203,2022-08-23,1,0,0
30502,FAUG824621602,789621,2022-08-23,1,0,0
30503,FAUG825101501,789101,2022-08-23,1,0,0
30504,FAUG826102403,789102,2022-08-23,1,0,0
30505,FAUG824102501,789102,2022-08-23,1,0,0
30506,FAUG825902401,789902,2022-08-23,1,0,0
30507,FAUG824902602,789902,2022-08-23,1,0,0
30508,FAUG826201103,789201,2022-08-23,1,0,0
30509,FAUG825202501,789202,2022-08-23,1,0,0
30510,FAUG824202503,789202,2022-08-23,1,0,0
30511,FAUG826321102,789321,2022-08-23,1,0,0
30512,FAUG824321303,789321,2022-08-23,1,0,0
30513,FAUG825321602,789321,2022-08-23,1,0,0
30514,FAUG824402502,789402,2022-08-23,1,0,0
30515,FAUG824720103,789720,2022-08-23,1,0,0
30516,FAUG825720201,789720,2022-08-23,1,0,0
30517,FAUG825221401,789221,2022-08-23,1,0,0
30518,FAUG826703403,789703,2022-08-23,1,0,0
30519,FAUG825401401,789401,2022-08-23,1,0,0
30520,FAUG826401501,789401,2022-08-23,1,0,0
30521,FAUG824622401,789622,2022-08-23,1,0,0
30522,FAUG825622402,789622,2022-08-23,1,0,0
30523,FAUG826622202,789622,2022-08-23,1,0,0
30524,FAUG825320602,789320,2022-08-23,1,0,0
30525,FAUG826320601,789320,2022-08-23,1,0,0
30526,FAUG826721303,789721,2022-08-23,1,0,0
30527,FAUG825122602,789122,2022-08-23,1,0,0
30528,FAUG826122501,789122,2022-08-23,1,0,0
30529,FAUG824122203,789122,2022-08-23,1,0,0
30530,FAUG826220302,789220,2022-08-23,1,0,0
30531,FAUG824220502,789220,2022-08-23,1,0,0
30532,FAUG825220401,789220,2022-08-23,1,0,0
30533,FAUG824501203,789501,2022-08-23,1,0,0
30534,FAUG826503401,789503,2022-08-23,1,0,0
30535,FAUG825503403,789503,2022-08-23,1,0,0
30536,FAUG826603503,789603,2022-08-23,1,0,0
30537,FAUG826403403,789403,2022-08-23,1,0,0
30538,FAUG826421301,789421,2022-08-23,1,0,0
30539,FAUG826521601,789521,2022-08-23,1,0,0
30540,FAUG826121401,789121,2022-08-23,1,0,0
30541,FAUG826522203,789522,2022-08-23,1,0,0
30542,FAUG826420303,789420,2022-08-23,1,0,0
30543,FAUG824402203,789402,2022-08-23,0,0,0
30544,FAUG825902203,789902,2022-08-23,0,0,0
30545,FAUG825321403,789321,2022-08-23,0,0,0
30546,FAUG824201502,789201,2022-08-23,0,0,0
30547,FAUG824902601,789902,2022-08-23,0,0,0
30548,FAUG826703101,789703,2022-08-23,0,0,0
30549,FAUG825403202,789403,2022-08-23,0,0,0
30550,FAUG825221601,789221,2022-08-23,0,0,0
30551,FAUG824503303,789503,2022-08-23,0,0,0
30552,FAUG826503101,789503,2022-08-23,0,0,0
30553,FAUG825903103,789903,2022-08-23,0,0,0
30554,FAUG824521402,789521,2022-08-23,0,0,0
30555,FAUG826521402,789521,2022-08-23,0,0,0
30556,FAUG826522303,789522,2022-08-23,0,0,0
30557,FAUG824522501,789522,2022-08-23,0,0,0
30558,FAUG826522501,789522,2022-08-23,0,0,0
30559,FAUG824422403,789422,2022-08-23,0,0,0
30560,FAUG825422302,789422,2022-08-23,0,0,0
30561,FAUG826121603,789121,2022-08-23,0,0,0
30562,FAUG826420301,789420,2022-08-23,0,0,0
30563,FAUG825520401,789520,2022-08-23,0,0,0
30564,FAUG825520503,789520,2022-08-23,0,0,0
30565,FAUG824421303,789421,2022-08-23,0,0,0
30566,FAUG826421401,789421,2022-08-23,0,0,0
30567,FAUG825421503,789421,2022-08-23,0,0,0
30568,FAUG825122301,789122,2022-08-23,0,0,0
30569,FAUG824122103,789122,2022-08-23,0,0,0
30570,FAUG824122402,789122,2022-08-23,0,0,0
30571,FAUG826122202,789122,2022-08-23,0,0,0
30572,FAUG824422103,789422,2022-08-23,0,1,0
30573,FAUG826422102,789422,2022-08-23,0,1,0
30574,FAUG826422302,789422,2022-08-23,0,1,0
30575,FAUG825422503,789422,2022-08-23,0,1,0
30576,FAUG824422202,789422,2022-08-23,0,1,0
30577,FAUG824301302,789301,2022-08-23,0,1,0
30578,FAUG826301502,789301,2022-08-23,0,1,0
30579,FAUG825421103,789421,2022-08-23,0,1,0
30580,FAUG824421403,789421,2022-08-23,0,1,0
30581,FAUG825102203,789102,2022-08-23,0,1,0
30582,FAUG825102503,789102,2022-08-23,0,1,0
30583,FAUG824122401,789122,2022-08-23,0,1,0
30584,FAUG826303402,789303,2022-08-23,0,1,0
30585,FAUG825320103,789320,2022-08-23,0,1,0
30586,FAUG826320103,789320,2022-08-23,0,1,0
30587,FAUG825603102,789603,2022-08-23,0,1,0
30588,FAUG826603401,789603,2022-08-23,0,1,0
30589,FAUG825603603,789603,2022-08-23,0,1,0
30590,FAUG826203303,789203,2022-08-23,0,1,0
30591,FAUG826721401,789721,2022-08-23,0,1,0
30592,FAUG824321402,789321,2022-08-23,0,1,0
30593,FAUG825321201,789321,2022-08-23,0,1,0
30594,FAUG826321503,789321,2022-08-23,0,1,0
30595,FAUG826221401,789221,2022-08-23,0,1,0
30596,FAUG824520401,789520,2022-08-23,0,1,0
30597,FAUG824202601,789202,2022-08-23,0,1,0
30598,FAUG824902201,789902,2022-08-23,0,1,0
30599,FAUG824101302,789101,2022-08-23,0,1,0
30600,FAUG826501401,789501,2022-08-23,0,1,0
30601,FAUG826220301,789220,2022-08-23,0,1,0
30602,FAUG825401201,789401,2022-08-23,0,1,0
30603,FAUG825402502,789402,2022-08-23,0,1,0
30604,FAUG826403401,789403,2022-08-23,0,1,0
30605,FAUG826601103,789601,2022-08-23,0,1,0
30606,FAUG824601202,789601,2022-08-23,0,1,0
30607,FAUG824103301,789103,2022-08-23,0,1,0
30608,FAUG824522302,789522,2022-08-23,0,1,0
30609,FAUG825521402,789521,2022-08-23,0,1,0
30610,FAUG826521303,789521,2022-08-23,0,1,0
30611,FAUG824521203,789521,2022-08-23,0,1,0
30612,FAUG825521203,789521,2022-08-23,0,1,0
30613,FAUG824121102,789121,2022-08-23,0,1,0
30614,FAUG826121302,789121,2022-08-23,0,1,0
30615,FAUG824121402,789121,2022-08-23,0,1,0
30616,FAUG825121401,789121,2022-08-23,0,1,0
30617,FAUG826420501,789420,2022-08-23,0,1,0
30618,FAUG826402503,789402,2022-08-23,1,1,1
30619,FAUG825402601,789402,2022-08-23,1,1,1
30620,FAUG825402501,789402,2022-08-23,1,1,1
30621,FAUG825622202,789622,2022-08-23,1,1,1
30622,FAUG825221103,789221,2022-08-23,1,1,1
30623,FAUG824221202,789221,2022-08-23,1,1,1
30624,FAUG825721301,789721,2022-08-23,1,1,1
30625,FAUG824721303,789721,2022-08-23,1,1,1
30626,FAUG825721603,789721,2022-08-23,1,1,1
30627,FAUG824320603,789320,2022-08-23,1,1,1
30628,FAUG824503601,789503,2022-08-23,1,1,1
30629,FAUG826501301,789501,2022-08-23,1,1,1
30630,FAUG824401402,789401,2022-08-23,1,1,1
30631,FAUG825401502,789401,2022-08-23,1,1,1
30632,FAUG826720402,789720,2022-08-23,1,1,1
30633,FAUG826902303,789902,2022-08-23,1,1,1
30634,FAUG826220602,789220,2022-08-23,1,1,1
30635,FAUG825621201,789621,2022-08-23,1,1,1
30636,FAUG826621401,789621,2022-08-23,1,1,1
30637,FAUG824101303,789101,2022-08-23,1,1,1
30638,FAUG826101602,789101,2022-08-23,1,1,1
30639,FAUG825321102,789321,2022-08-23,1,1,1
30640,FAUG824203602,789203,2022-08-23,1,1,1
30641,FAUG824203601,789203,2022-08-23,1,1,1
30642,FAUG825102602,789102,2022-08-23,1,1,1
30643,FAUG824301301,789301,2022-08-23,1,1,1
30644,FAUG826301301,789301,2022-08-23,1,1,1
30645,FAUG825201503,789201,2022-08-23,1,1,1
30646,FAUG824201401,789201,2022-08-23,1,1,1
30647,FAUG826201303,789201,2022-08-23,1,1,1
30648,FAUG825420402,789420,2022-08-23,1,1,1
30649,FAUG824121301,789121,2022-08-23,1,1,1
30650,FAUG825121301,789121,2022-08-23,1,1,1
30651,FAUG825121103,789121,2022-08-23,1,1,1
30652,FAUG824422102,789422,2022-08-23,1,1,1
30653,FAUG826422101,789422,2022-08-23,1,1,1
30654,FAUG825521602,789521,2022-08-23,1,1,1
30655,FAUG824702403,789702,2022-08-23,1,1,1
30656,FAUG826122303,789122,2022-08-23,1,1,1
30657,FAUG824103303,789103,2022-08-23,1,1,1
30658,FAUG825103503,789103,2022-08-23,1,1,1
30659,FAUG826520202,789520,2022-08-23,1,1,1
30660,FAUG824403302,789403,2022-08-23,1,1,1
30661,FAUG824303503,789303,2022-08-23,1,1,1
30662,FAUG826303502,789303,2022-08-23,1,1,1
30663,FAUG826303503,789303,2022-08-23,1,1,1
30664,FAUG825703603,789703,2022-08-23,1,1,1
30665,FAUG826703201,789703,2022-08-23,1,1,1
30666,FAUG824703101,789703,2022-08-23,1,1,1
30667,FAUG824603402,789603,2022-08-23,1,1,1
30668,FAUG825103602,789103,2022-08-24,1,0,0
30669,FAUG827103601,789103,2022-08-24,1,0,0
30670,FAUG826103603,789103,2022-08-24,1,0,0
30671,FAUG825903601,789903,2022-08-24,1,0,0
30672,FAUG826903601,789903,2022-08-24,1,0,0
30673,FAUG827903503,789903,2022-08-24,1,0,0
30674,FAUG827702602,789702,2022-08-24,1,0,0
30675,FAUG826702402,789702,2022-08-24,1,0,0
30676,FAUG827702603,789702,2022-08-24,1,0,0
30677,FAUG825702602,789702,2022-08-24,1,0,0
30678,FAUG827601403,789601,2022-08-24,1,0,0
30679,FAUG826601402,789601,2022-08-24,1,0,0
30680,FAUG826301203,789301,2022-08-24,1,0,0
30681,FAUG826203301,789203,2022-08-24,1,0,0
30682,FAUG827203401,789203,2022-08-24,1,0,0
30683,FAUG825621502,789621,2022-08-24,1,0,0
30684,FAUG826621603,789621,2022-08-24,1,0,0
30685,FAUG827621603,789621,2022-08-24,1,0,0
30686,FAUG827101601,789101,2022-08-24,1,0,0
30687,FAUG827102603,789102,2022-08-24,1,0,0
30688,FAUG825902503,789902,2022-08-24,1,0,0
30689,FAUG826902602,789902,2022-08-24,1,0,0
30690,FAUG827201603,789201,2022-08-24,1,0,0
30691,FAUG826201602,789201,2022-08-24,1,0,0
30692,FAUG826321603,789321,2022-08-24,1,0,0
30693,FAUG825321601,789321,2022-08-24,1,0,0
30694,FAUG827321603,789321,2022-08-24,1,0,0
30695,FAUG827402502,789402,2022-08-24,1,0,0
30696,FAUG827720603,789720,2022-08-24,1,0,0
30697,FAUG826720503,789720,2022-08-24,1,0,0
30698,FAUG825703601,789703,2022-08-24,1,0,0
30699,FAUG827703502,789703,2022-08-24,1,0,0
30700,FAUG827401302,789401,2022-08-24,1,0,0
30701,FAUG825622602,789622,2022-08-24,1,0,0
30702,FAUG826320501,789320,2022-08-24,1,0,0
30703,FAUG825320402,789320,2022-08-24,1,0,0
30704,FAUG826721502,789721,2022-08-24,1,0,0
30705,FAUG827122501,789122,2022-08-24,1,0,0
30706,FAUG827220401,789220,2022-08-24,1,0,0
30707,FAUG826520102,789520,2022-08-24,1,0,0
30708,FAUG826501302,789501,2022-08-24,1,0,0
30709,FAUG827603602,789603,2022-08-24,1,0,0
30710,FAUG827403602,789403,2022-08-24,1,0,0
30711,FAUG825421302,789421,2022-08-24,1,0,0
30712,FAUG825421601,789421,2022-08-24,1,0,0
30713,FAUG826303601,789303,2022-08-24,1,0,0
30714,FAUG827303501,789303,2022-08-24,1,0,0
30715,FAUG825521501,789521,2022-08-24,1,0,0
30716,FAUG826121103,789121,2022-08-24,1,0,0
30717,FAUG826522402,789522,2022-08-24,1,0,0
30718,FAUG825703303,789703,2022-08-24,0,0,0
30719,FAUG826101501,789101,2022-08-24,0,0,0
30720,FAUG827403202,789403,2022-08-24,0,0,0
30721,FAUG825202601,789202,2022-08-24,0,0,0
30722,FAUG825402602,789402,2022-08-24,0,0,0
30723,FAUG827102501,789102,2022-08-24,0,0,0
30724,FAUG826221602,789221,2022-08-24,0,0,0
30725,FAUG827503602,789503,2022-08-24,0,0,0
30726,FAUG825503202,789503,2022-08-24,0,0,0
30727,FAUG827103501,789103,2022-08-24,0,0,0
30728,FAUG827903102,789903,2022-08-24,0,0,0
30729,FAUG827521503,789521,2022-08-24,0,0,0
30730,FAUG826521403,789521,2022-08-24,0,0,0
30731,FAUG825522603,789522,2022-08-24,0,0,0
30732,FAUG826422502,789422,2022-08-24,0,0,0
30733,FAUG826520502,789520,2022-08-24,0,0,0
30734,FAUG827520302,789520,2022-08-24,0,0,0
30735,FAUG827520402,789520,2022-08-24,0,0,0
30736,FAUG826520401,789520,2022-08-24,0,0,0
30737,FAUG825421602,789421,2022-08-24,0,0,0
30738,FAUG825421201,789421,2022-08-24,0,0,0
30739,FAUG826421101,789421,2022-08-24,0,0,0
30740,FAUG827421101,789421,2022-08-24,0,0,0
30741,FAUG825122601,789122,2022-08-24,0,0,0
30742,FAUG826122601,789122,2022-08-24,0,0,0
30743,FAUG826122602,789122,2022-08-24,0,0,0
30744,FAUG826122101,789122,2022-08-24,0,0,0
30745,FAUG825422602,789422,2022-08-24,0,1,0
30746,FAUG827422603,789422,2022-08-24,0,1,0
30747,FAUG827422602,789422,2022-08-24,0,1,0
30748,FAUG826301101,789301,2022-08-24,0,1,0
30749,FAUG825102601,789102,2022-08-24,0,1,0
30750,FAUG827122101,789122,2022-08-24,0,1,0
30751,FAUG826720303,789720,2022-08-24,0,1,0
30752,FAUG826720201,789720,2022-08-24,0,1,0
30753,FAUG827720403,789720,2022-08-24,0,1,0
30754,FAUG826320603,789320,2022-08-24,0,1,0
30755,FAUG827203302,789203,2022-08-24,0,1,0
30756,FAUG826203402,789203,2022-08-24,0,1,0
30757,FAUG826321403,789321,2022-08-24,0,1,0
30758,FAUG827221103,789221,2022-08-24,0,1,0
30759,FAUG827622103,789622,2022-08-24,0,1,0
30760,FAUG826622503,789622,2022-08-24,0,1,0
30761,FAUG826202603,789202,2022-08-24,0,1,0
30762,FAUG827621203,789621,2022-08-24,0,1,0
30763,FAUG825621202,789621,2022-08-24,0,1,0
30764,FAUG827902401,789902,2022-08-24,0,1,0
30765,FAUG825101203,789101,2022-08-24,0,1,0
30766,FAUG827703402,789703,2022-08-24,0,1,0
30767,FAUG827703602,789703,2022-08-24,0,1,0
30768,FAUG827220203,789220,2022-08-24,0,1,0
30769,FAUG825201402,789201,2022-08-24,0,1,0
30770,FAUG827401601,789401,2022-08-24,0,1,0
30771,FAUG827702501,789702,2022-08-24,0,1,0
30772,FAUG826103101,789103,2022-08-24,0,1,0
30773,FAUG825522401,789522,2022-08-24,0,1,0
30774,FAUG826522601,789522,2022-08-24,0,1,0
30775,FAUG827522101,789522,2022-08-24,0,1,0
30776,FAUG827521401,789521,2022-08-24,0,1,0
30777,FAUG826521501,789521,2022-08-24,0,1,0
30778,FAUG827121401,789121,2022-08-24,0,1,0
30779,FAUG826121501,789121,2022-08-24,0,1,0
30780,FAUG825121602,789121,2022-08-24,0,1,0
30781,FAUG825420501,789420,2022-08-24,0,1,0
30782,FAUG825420303,789420,2022-08-24,0,1,0
30783,FAUG826420402,789420,2022-08-24,0,1,0
30784,FAUG826420401,789420,2022-08-24,0,1,0
30785,FAUG827420203,789420,2022-08-24,0,1,0
30786,FAUG826420403,789420,2022-08-24,0,1,0
30787,FAUG825402201,789402,2022-08-24,1,1,1
30788,FAUG827402203,789402,2022-08-24,1,1,1
30789,FAUG826622502,789622,2022-08-24,1,1,1
30790,FAUG826221601,789221,2022-08-24,1,1,1
30791,FAUG827221603,789221,2022-08-24,1,1,1
30792,FAUG827221602,789221,2022-08-24,1,1,1
30793,FAUG827721401,789721,2022-08-24,1,1,1
30794,FAUG825721501,789721,2022-08-24,1,1,1
30795,FAUG827320201,789320,2022-08-24,1,1,1
30796,FAUG827320503,789320,2022-08-24,1,1,1
30797,FAUG827503402,789503,2022-08-24,1,1,1
30798,FAUG825503603,789503,2022-08-24,1,1,1
30799,FAUG827501603,789501,2022-08-24,1,1,1
30800,FAUG825501202,789501,2022-08-24,1,1,1
30801,FAUG826401603,789401,2022-08-24,1,1,1
30802,FAUG825401101,789401,2022-08-24,1,1,1
30803,FAUG825720502,789720,2022-08-24,1,1,1
30804,FAUG825720501,789720,2022-08-24,1,1,1
30805,FAUG825220301,789220,2022-08-24,1,1,1
30806,FAUG825101502,789101,2022-08-24,1,1,1
30807,FAUG826101401,789101,2022-08-24,1,1,1
30808,FAUG825203402,789203,2022-08-24,1,1,1
30809,FAUG825203602,789203,2022-08-24,1,1,1
30810,FAUG826102503,789102,2022-08-24,1,1,1
30811,FAUG825102502,789102,2022-08-24,1,1,1
30812,FAUG826301401,789301,2022-08-24,1,1,1
30813,FAUG825301503,789301,2022-08-24,1,1,1
30814,FAUG827301501,789301,2022-08-24,1,1,1
30815,FAUG825201603,789201,2022-08-24,1,1,1
30816,FAUG826420603,789420,2022-08-24,1,1,1
30817,FAUG827522603,789522,2022-08-24,1,1,1
30818,FAUG825522403,789522,2022-08-24,1,1,1
30819,FAUG826422202,789422,2022-08-24,1,1,1
30820,FAUG825122302,789122,2022-08-24,1,1,1
30821,FAUG825601201,789601,2022-08-24,1,1,1
30822,FAUG825601202,789601,2022-08-24,1,1,1
30823,FAUG827520301,789520,2022-08-24,1,1,1
30824,FAUG825403103,789403,2022-08-24,1,1,1
30825,FAUG827403603,789403,2022-08-24,1,1,1
30826,FAUG825202502,789202,2022-08-24,1,1,1
30827,FAUG827202503,789202,2022-08-24,1,1,1
30828,FAUG826202202,789202,2022-08-24,1,1,1
30829,FAUG825303203,789303,2022-08-24,1,1,1
30830,FAUG826703102,789703,2022-08-24,1,1,1
30831,FAUG827703603,789703,2022-08-24,1,1,1
30832,FAUG825603601,789603,2022-08-24,1,1,1
30833,FAUG826603403,789603,2022-08-24,1,1,1
30834,FAUG827103603,789103,2022-08-25,1,0,0
30835,FAUG828103602,789103,2022-08-25,1,0,0
30836,FAUG828903601,789903,2022-08-25,1,0,0
30837,FAUG826903603,789903,2022-08-25,1,0,0
30838,FAUG826903101,789903,2022-08-25,1,0,0
30839,FAUG828903101,789903,2022-08-25,1,0,0
30840,FAUG826702602,789702,2022-08-25,1,0,0
30841,FAUG827702402,789702,2022-08-25,1,0,0
30842,FAUG826601603,789601,2022-08-25,1,0,0
30843,FAUG828601203,789601,2022-08-25,1,0,0
30844,FAUG826301602,789301,2022-08-25,1,0,0
30845,FAUG826203401,789203,2022-08-25,1,0,0
30846,FAUG826621503,789621,2022-08-25,1,0,0
30847,FAUG828621403,789621,2022-08-25,1,0,0
30848,FAUG826101301,789101,2022-08-25,1,0,0
30849,FAUG827101602,789101,2022-08-25,1,0,0
30850,FAUG826102501,789102,2022-08-25,1,0,0
30851,FAUG828102501,789102,2022-08-25,1,0,0
30852,FAUG828102602,789102,2022-08-25,1,0,0
30853,FAUG828902403,789902,2022-08-25,1,0,0
30854,FAUG826902102,789902,2022-08-25,1,0,0
30855,FAUG827201402,789201,2022-08-25,1,0,0
30856,FAUG826202103,789202,2022-08-25,1,0,0
30857,FAUG827202603,789202,2022-08-25,1,0,0
30858,FAUG826402602,789402,2022-08-25,1,0,0
30859,FAUG827402501,789402,2022-08-25,1,0,0
30860,FAUG828720403,789720,2022-08-25,1,0,0
30861,FAUG827720501,789720,2022-08-25,1,0,0
30862,FAUG828221602,789221,2022-08-25,1,0,0
30863,FAUG826221501,789221,2022-08-25,1,0,0
30864,FAUG828703501,789703,2022-08-25,1,0,0
30865,FAUG826401601,789401,2022-08-25,1,0,0
30866,FAUG826622602,789622,2022-08-25,1,0,0
30867,FAUG828622602,789622,2022-08-25,1,0,0
30868,FAUG827320401,789320,2022-08-25,1,0,0
30869,FAUG828320102,789320,2022-08-25,1,0,0
30870,FAUG828721603,789721,2022-08-25,1,0,0
30871,FAUG827122503,789122,2022-08-25,1,0,0
30872,FAUG827220602,789220,2022-08-25,1,0,0
30873,FAUG826220501,789220,2022-08-25,1,0,0
30874,FAUG828220402,789220,2022-08-25,1,0,0
30875,FAUG826520601,789520,2022-08-25,1,0,0
30876,FAUG828520503,789520,2022-08-25,1,0,0
30877,FAUG826501303,789501,2022-08-25,1,0,0
30878,FAUG828503602,789503,2022-08-25,1,0,0
30879,FAUG826603603,789603,2022-08-25,1,0,0
30880,FAUG828603503,789603,2022-08-25,1,0,0
30881,FAUG828403501,789403,2022-08-25,1,0,0
30882,FAUG826403501,789403,2022-08-25,1,0,0
30883,FAUG827403601,789403,2022-08-25,1,0,0
30884,FAUG827421501,789421,2022-08-25,1,0,0
30885,FAUG828303601,789303,2022-08-25,1,0,0
30886,FAUG828521302,789521,2022-08-25,1,0,0
30887,FAUG826522201,789522,2022-08-25,1,0,0
30888,FAUG827403303,789403,2022-08-25,0,0,0
30889,FAUG826703501,789703,2022-08-25,0,0,0
30890,FAUG828220201,789220,2022-08-25,0,0,0
30891,FAUG828703203,789703,2022-08-25,0,0,0
30892,FAUG828403403,789403,2022-08-25,0,0,0
30893,FAUG828320202,789320,2022-08-25,0,0,0
30894,FAUG828603201,789603,2022-08-25,0,0,0
30895,FAUG828102401,789102,2022-08-25,0,0,0
30896,FAUG827401103,789401,2022-08-25,0,0,0
30897,FAUG827221203,789221,2022-08-25,0,0,0
30898,FAUG826503301,789503,2022-08-25,0,0,0
30899,FAUG828103501,789103,2022-08-25,0,0,0
30900,FAUG827103602,789103,2022-08-25,0,0,0
30901,FAUG828521102,789521,2022-08-25,0,0,0
30902,FAUG826522603,789522,2022-08-25,0,0,0
30903,FAUG827422501,789422,2022-08-25,0,0,0
30904,FAUG828422403,789422,2022-08-25,0,0,0
30905,FAUG827422601,789422,2022-08-25,0,0,0
30906,FAUG827420303,789420,2022-08-25,0,0,0
30907,FAUG828420402,789420,2022-08-25,0,0,0
30908,FAUG828520303,789520,2022-08-25,0,0,0
30909,FAUG827520203,789520,2022-08-25,0,0,0
30910,FAUG826421403,789421,2022-08-25,0,0,0
30911,FAUG827421302,789421,2022-08-25,0,0,0
30912,FAUG826421602,789421,2022-08-25,0,0,0
30913,FAUG828421402,789421,2022-08-25,0,0,0
30914,FAUG827421603,789421,2022-08-25,0,0,0
30915,FAUG827122102,789122,2022-08-25,0,0,0
30916,FAUG828122302,789122,2022-08-25,0,0,0
30917,FAUG828122601,789122,2022-08-25,0,0,0
30918,FAUG828422203,789422,2022-08-25,0,1,0
30919,FAUG826421603,789421,2022-08-25,0,1,0
30920,FAUG826102301,789102,2022-08-25,0,1,0
30921,FAUG827102203,789102,2022-08-25,0,1,0
30922,FAUG828102202,789102,2022-08-25,0,1,0
30923,FAUG828122503,789122,2022-08-25,0,1,0
30924,FAUG826720302,789720,2022-08-25,0,1,0
30925,FAUG826720601,789720,2022-08-25,0,1,0
30926,FAUG827303201,789303,2022-08-25,0,1,0
30927,FAUG828303403,789303,2022-08-25,0,1,0
30928,FAUG826320201,789320,2022-08-25,0,1,0
30929,FAUG828320602,789320,2022-08-25,0,1,0
30930,FAUG826603102,789603,2022-08-25,0,1,0
30931,FAUG828203301,789203,2022-08-25,0,1,0
30932,FAUG827203103,789203,2022-08-25,0,1,0
30933,FAUG826721203,789721,2022-08-25,0,1,0
30934,FAUG827321301,789321,2022-08-25,0,1,0
30935,FAUG828321401,789321,2022-08-25,0,1,0
30936,FAUG826221503,789221,2022-08-25,0,1,0
30937,FAUG827520603,789520,2022-08-25,0,1,0
30938,FAUG827202301,789202,2022-08-25,0,1,0
30939,FAUG828621603,789621,2022-08-25,0,1,0
30940,FAUG827902601,789902,2022-08-25,0,1,0
30941,FAUG828902501,789902,2022-08-25,0,1,0
30942,FAUG827501401,789501,2022-08-25,0,1,0
30943,FAUG828501401,789501,2022-08-25,0,1,0
30944,FAUG827402303,789402,2022-08-25,0,1,0
30945,FAUG828702103,789702,2022-08-25,0,1,0
30946,FAUG826522301,789522,2022-08-25,0,1,0
30947,FAUG828522401,789522,2022-08-25,0,1,0
30948,FAUG828522403,789522,2022-08-25,0,1,0
30949,FAUG827522601,789522,2022-08-25,0,1,0
30950,FAUG827522503,789522,2022-08-25,0,1,0
30951,FAUG828522503,789522,2022-08-25,0,1,0
30952,FAUG827521102,789521,2022-08-25,0,1,0
30953,FAUG826521603,789521,2022-08-25,0,1,0
30954,FAUG826121301,789121,2022-08-25,0,1,0
30955,FAUG828121102,789121,2022-08-25,0,1,0
30956,FAUG828121401,789121,2022-08-25,0,1,0
30957,FAUG826121203,789121,2022-08-25,0,1,0
30958,FAUG827121502,789121,2022-08-25,0,1,0
30959,FAUG827121503,789121,2022-08-25,0,1,0
30960,FAUG827420502,789420,2022-08-25,0,1,0
30961,FAUG826420302,789420,2022-08-25,0,1,0
30962,FAUG828402603,789402,2022-08-25,1,1,1
30963,FAUG828402202,789402,2022-08-25,1,1,1
30964,FAUG827622401,789622,2022-08-25,1,1,1
30965,FAUG826622203,789622,2022-08-25,1,1,1
30966,FAUG827622203,789622,2022-08-25,1,1,1
30967,FAUG827221501,789221,2022-08-25,1,1,1
30968,FAUG826721103,789721,2022-08-25,1,1,1
30969,FAUG827721302,789721,2022-08-25,1,1,1
30970,FAUG827503503,789503,2022-08-25,1,1,1
30971,FAUG826503501,789503,2022-08-25,1,1,1
30972,FAUG826503603,789503,2022-08-25,1,1,1
30973,FAUG827503403,789503,2022-08-25,1,1,1
30974,FAUG827501203,789501,2022-08-25,1,1,1
30975,FAUG828501603,789501,2022-08-25,1,1,1
30976,FAUG828401603,789401,2022-08-25,1,1,1
30977,FAUG828401401,789401,2022-08-25,1,1,1
30978,FAUG826720203,789720,2022-08-25,1,1,1
30979,FAUG827720303,789720,2022-08-25,1,1,1
30980,FAUG827902603,789902,2022-08-25,1,1,1
30981,FAUG827621602,789621,2022-08-25,1,1,1
30982,FAUG828101301,789101,2022-08-25,1,1,1
30983,FAUG828101501,789101,2022-08-25,1,1,1
30984,FAUG827321103,789321,2022-08-25,1,1,1
30985,FAUG827321303,789321,2022-08-25,1,1,1
30986,FAUG826321501,789321,2022-08-25,1,1,1
30987,FAUG828321603,789321,2022-08-25,1,1,1
30988,FAUG827203402,789203,2022-08-25,1,1,1
30989,FAUG828203501,789203,2022-08-25,1,1,1
30990,FAUG826203603,789203,2022-08-25,1,1,1
30991,FAUG828203503,789203,2022-08-25,1,1,1
30992,FAUG827102202,789102,2022-08-25,1,1,1
30993,FAUG827301303,789301,2022-08-25,1,1,1
30994,FAUG828301601,789301,2022-08-25,1,1,1
30995,FAUG828201302,789201,2022-08-25,1,1,1
30996,FAUG827201501,789201,2022-08-25,1,1,1
30997,FAUG826201203,789201,2022-08-25,1,1,1
30998,FAUG828201603,789201,2022-08-25,1,1,1
30999,FAUG828420201,789420,2022-08-25,1,1,1
31000,FAUG828121503,789121,2022-08-25,1,1,1
31001,FAUG828522302,789522,2022-08-25,1,1,1
31002,FAUG827522501,789522,2022-08-25,1,1,1
31003,FAUG827422403,789422,2022-08-25,1,1,1
31004,FAUG828422101,789422,2022-08-25,1,1,1
31005,FAUG827422202,789422,2022-08-25,1,1,1
31006,FAUG828702202,789702,2022-08-25,1,1,1
31007,FAUG828103302,789103,2022-08-25,1,1,1
31008,FAUG827903401,789903,2022-08-25,1,1,1
